"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"EU3B846S","journalArticle","2024","Wong, Ted; Mackres, Eric","City-Scale, City-Relevant Climate Hazard Indicators Under 1.5°C, 2.0°C, and 3.0°C of Global Warming","","","","","https://www.wri.org/research/technical-note-city-climate-hazards-warming-scenarios","This paper describes a data set of 14 temperature- and precipitation-related climate hazard indicators, calculated for 996 cities at the 1.5°C, 2.0°C, and 3.0°C global warming scenarios.","2024-09-19","2025-10-16 21:03:16","2025-10-21 18:26:08","2025-10-16 21:03:16","","","","","","","","","","","","","","en","","","","","www.wri.org","","","","/home/aman/Zotero/storage/YNU23MS8/Wong and Mackres - 2024 - City-Scale, City-Relevant Climate Hazard Indicators Under 1.5°C, 2.0°C, and 3.0°C of Global Warming.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FB6B6GGA","book","2021","Pérez, Tania; Freiberg, German; Bueno, Leonardo; Pizzol, Bruna; Escalante, David","Demand Responsive Transit","","","","","https://es.wri.org/publicaciones/demand-responsive-transit","SinopsisDemand Responsive Transit adapts well to users’ needs and can increase efficiency in situations where regular public transport systems are more cost­ly. However, as DRTs are constantly evolving, the concept and its applications and benefits can be hard to grasp.","2021-08-07","2025-10-16 19:12:25","2025-10-21 18:26:08","2025-10-16 19:12:25","","","","","","","","","","","","","","es","","","","","es.wri.org","","","","/home/aman/Zotero/storage/SY72CXTV/Pérez et al. - 2021 - Demand Responsive Transit.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"49P88HQJ","journalArticle","2025","Chen, Ke; Xue, Lulu","Charging toward 2035: Policies to accelerate zero-emission heavy-duty trucks in China’s regional and long-haul freight","","","","","https://www.wri.org/research/charging-toward-2035-policies-accelerate-zero-emission-heavy-duty-trucks-chinas-regional-long-haul-freight","Adoption of zero-emission heavy-duty trucks (HDT) grew rapidly in China during the 2021–24 period. The current adoption of zero-emission HDTs is primarily concentrated in closed-loop applications (such as HDTs operating within factories or ports) and urban delivery. However, zero-emission HDTs are expected to expand into the regional delivery and long-haul applications, which are the two most common heavy-duty truck applications in China.","2025-10-15","2025-10-16 19:01:08","2025-10-21 18:26:07","2025-10-16 19:01:08","","","","","","","Charging toward 2035","","","","","","","en","","","","","www.wri.org","","","","/home/aman/Zotero/storage/N652JKEZ/Chen and Xue - 2025 - Charging toward 2035 Policies to accelerate zero-emission heavy-duty trucks in China’s regional and.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"R7SA2F8E","journalArticle","2025","Zhang, Yiqian; Welle, Ben","Completing the Trip: Establishing a Global Quantified Climate Goal for the Transport Sector","","","","","https://www.wri.org/research/completing-trip-establishing-global-quantified-climate-goal-transport-sector","Countries should collectively commit to a quantified goal for transitioning away from fossil fuels in the transport sector. We propose a sectoral target of a shift to 35 percent green fuels and a 25 percent reduction in transport energy consumption (compared to 2022) by 2035. Such a goal encompasses all transport modes and embodies a comprehensive approach that includes a range of technologies, among them electrification, shifts to more sustainable travel such as rail and public transport, and scaling sustainable fuels for aviation and maritime.","2025-06-16","2025-10-16 21:13:46","2025-10-16 21:13:46","2025-10-16 21:13:46","","","","","","","Completing the Trip","","","","","","","en","","","","","www.wri.org","","","","/home/aman/Zotero/storage/MPYUE6TJ/Zhang and Welle - 2025 - Completing the Trip Establishing a Global Quantified Climate Goal for the Transport Sector.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CY332UVK","journalArticle","2024","Ma, Ramya; Chakrabarty, Subrata","Pathways to decarbonize India’s transport sector: Scenario analysis using the Energy Policy Simulator","","","","","https://wri-india.org/research/pathways-decarbonize-indias-transport-sector-scenario-analysis-using-energy-policy","India’s Long-Term Low-Carbon Development Strategy (LT-LEDS), submitted in November 2022, highlights key strategies such as electrification, fuel efficiency improvements, and a modal shift to public transport for passenger transport and toward railways for road freight. An integrated assessment of the decarbonization potential of each of these strategies and their cumulative impact is required to prioritize effective low-carbon transport policy packages.","2024-05-12","2025-10-16 21:12:29","2025-10-16 21:12:29","2025-10-16 21:12:29","","","","","","","Pathways to decarbonize India’s transport sector","","","","","","","en","","","","","wri-india.org","","","","/home/aman/Zotero/storage/X5GIF8FE/Ma and Chakrabarty - 2024 - Pathways to decarbonize India’s transport sector Scenario analysis using the Energy Policy Simulato.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZF379WSQ","journalArticle","2025","Pai, Madhav; Mulukutla, Pawan; Mukherjee, Aloke","Toward a Framework to Support Better Decision-making in India’s Mobility Planning: Supply, Demand, and Performance","","","","","https://wri-india.org/research/toward-framework-support-better-decision-making-indias-mobility-planning-supply-demand-and","India’s cities face rising congestion, pollution and inequity as private vehicle use grows. Despite major investments in metros and e-buses, mobility planning often remains ad hoc and project-driven. This WRI India Expert Note introduces a demand–supply–performance framework to guide data-driven, long-term decision-making. By aligning commuter demand with infrastructure supply and evaluating outcomes through performance indicators, the note drives the shift to sustainable, efficient and equitable mobility planning across Indian cities.","2025-03-09","2025-10-16 21:11:08","2025-10-16 21:11:08","2025-10-16 21:11:08","","","","","","","Toward a Framework to Support Better Decision-making in India’s Mobility Planning","","","","","","","en","","","","","wri-india.org","","","","/home/aman/Zotero/storage/TB8BXIP3/Pai et al. - 2025 - Toward a Framework to Support Better Decision-making in India’s Mobility Planning Supply, Demand, a.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZG6D9DQV","journalArticle","2025","Roboff, Katherine; Gander, Sue","Improving School Infrastructure for Healthier Students and Communities","","","","","https://www.wri.org/research/improving-school-infrastructure-healthier-students-and-communities","For families across the United States, public school buildings serve as essential facilities for learning, athletics, meals, community gatherings, and emergency response—yet they suffer from decades of underinvestment, as do school grounds and student transportation. This pattern of underinvestment strains school budgets, impairs student health and academic performance, and puts community safety at risk. While recent federal and state investments have begun to address the challenges facing our K–12 public education infrastructure, much more is required.","2025-03-17","2025-10-16 21:10:26","2025-10-16 21:10:26","2025-10-16 21:10:26","","","","","","","","","","","","","","en","","","","","www.wri.org","","","","/home/aman/Zotero/storage/HS34GMRD/Roboff and Gander - 2025 - Improving School Infrastructure for Healthier Students and Communities.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7YEEM4HE","journalArticle","2025","Gander, Sue; Epstein, Meredith","Driving Forward on a Clean Ride for Kids","","","","","https://www.wri.org/research/driving-forward-clean-ride-kids","The vast majority of our nation’s 480,000 school buses run on diesel fuel, whose emissions endanger the health of the more than ​​20 million children who ride them every day. Diesel exhaust pollutants can lead to cancer, asthma and other respiratory illnesses. Moreover, asthma is one of the leading causes of school absenteeism.","2025-03-25","2025-10-16 21:10:21","2025-10-16 21:10:21","2025-10-16 21:10:21","","","","","","","","","","","","","","en","","","","","www.wri.org","","","","/home/aman/Zotero/storage/VVW6Q4F9/Gander and Epstein - 2025 - Driving Forward on a Clean Ride for Kids.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"F5IRY2D9","journalArticle","2025","Patki, Sharvari; Polisetty, Manojna; Ramaprasad, Vishal; Mir, Waseem; Mulukutla, Pawan","Financial Impact Assessment for Zero-Emission Trucks (Fi-ZET)","","","","","https://wri-india.org/research/financial-impact-assessment-zero-emission-trucks-fi-zet","The MS Excel-based tool ‘Financial Impact Assessment for Zero-Emission Trucks (Fi-ZET) has been developed to assess the financial viability of replacing a diesel-powered internal combustion engine (ICE) truck with a zero-emission electric truck (ZET). The tool is a flexible, transparent, and user-friendly solution for conducting a preliminary financial comparison between an electric truck and a diesel truck.","2025-08-14","2025-10-16 21:09:57","2025-10-16 21:09:57","2025-10-16 21:09:57","","","","","","","","","","","","","","en","","","","","wri-india.org","","","","/home/aman/Zotero/storage/XIUWB8VE/Patki et al. - 2025 - Financial Impact Assessment for Zero-Emission Trucks (Fi-ZET).pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3BM8F7QM","journalArticle","2024","Mulukutla, Pawan; Pai, Madhav; Bhat, Rajit K.; Bachu, Prashant; Dubedi, Avinash; Varma, Dr Pramod; Nair, Sujith; Sinha, Anirban","Open E-Bus Blueprint","","","","","https://wri-india.org/research/open-e-bus-blueprint","This working paper by WRI India and FIDE presents a DPI framework to guide India’s shift to electric buses, with a goal to electrify 800,000 vehicles in seven years. It invites stakeholder input for an “open e-bus blueprint” to create a connected, efficient, and sustainable transit ecosystem.","2024-10-30","2025-10-16 21:09:26","2025-10-16 21:09:26","2025-10-16 21:09:26","","","","","","","","","","","","","","en","","","","","wri-india.org","","","","/home/aman/Zotero/storage/XJ45NAKA/Mulukutla et al. - 2024 - Open E-Bus Blueprint.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LRD39NWW","journalArticle","2024","Naidoo, Nadia Shah; Sanniti, Sophia; Malhotra, Chaandi; Doust, Michael; Batra, Pandora","Stronger NDCs With Cities, States, and Regions: Recommendations for National Governments","","","","","https://www.wri.org/research/stronger-ndcs-cities-states-regions-recommendations-national-governments","Countries can significantly enhance the ambition of their Nationally Determined Contributions (NDCs) through a more collaborative and integrated approach with subnational governments to fully align with the Paris Agreement goals. This document supports national governments in the facilitation of input from subnational governments in the NDC development process.","2024-11-13","2025-10-16 21:08:23","2025-10-16 21:08:23","2025-10-16 21:08:23","","","","","","","Stronger NDCs With Cities, States, and Regions","","","","","","","en","","","","","www.wri.org","","","","/home/aman/Zotero/storage/ALX2KV67/Naidoo et al. - 2024 - Stronger NDCs With Cities, States, and Regions Recommendations for National Governments.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Y9SPP5CM","journalArticle","2025","Oztaner, Burak; Soltanzadeh, Marjan; Todd, Amy; Zepka, Brian; Hakami, Amir","Technical Note for a Dataset Modeling the Societal Health and Climate Benefits Associated With Transitioning the US School Bus Fleet From Diesel to Electric","","","","","https://www.wri.org/research/technical-note-dataset-modeling-societal-health-and-climate-benefits-electric-school-buses","Approximately 90 percent of the half million school buses operating in the United States run on diesel, a fossil fuel known to emit harmful pollutants such as particulate matter, nitrogen oxides, and volatile organic compounds. These emissions, particularly from older buses, pose significant health risks to children and drivers, including of respiratory and cognitive impairment. Diesel exhaust has been classified as a carcinogen by the World Health Organization. Research shows that older diesel buses emit substantially more pollution than newer models, exacerbating public health burdens.","2025-08-27","2025-10-16 21:06:37","2025-10-16 21:06:37","2025-10-16 21:06:37","","","","","","","","","","","","","","en","","","","","www.wri.org","","","","/home/aman/Zotero/storage/TUJE36N2/Oztaner et al. - 2025 - Technical Note for a Dataset Modeling the Societal Health and Climate Benefits Associated With Trans.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CZYGGJFM","journalArticle","2025","","Trinta anos de expansão vertical e horizontal em cidades brasileiras","","","","","https://www.wribrasil.org.br/publicacoes/trinta-anos-expansao-vertical-horizontal-cidades-brasileiras","Análise da expansão da população e do volume construído em cidades brasileiras entre 1993 e 2020. Os resultados apontam que principais metrópoles se verticalizaram e concentrações urbanas médias se espraiaram.","2025-03-27","2025-10-16 21:03:41","2025-10-16 21:03:41","2025-10-16 21:03:41","","","","","","","","","","","","","","pt-br","","","","","www.wribrasil.org.br","","","","/home/aman/Zotero/storage/YUKHQ4ZE/2025 - Trinta anos de expansão vertical e horizontal em cidades brasileiras.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"86FLY99L","journalArticle","2024","Zhang, Yiqian; Caldwell, Molly; Laxton, Valerie; Welle, Ben; Liu, K. Zé","Access to Climate Finance in Low and Middle-Income Countries: 14 Case Studies in the Transport Sector","","","","","https://www.wri.org/research/access-climate-finance-low-middle-income-countries-14-case-studies-transport-sector","This working paper provides a comprehensive analysis of climate finance for transport projects in low- and middle-income countries (LMICs) across Asia, Africa, and Latin America. By examining 839 transport projects and presenting 14 detailed case studies, the paper explores international climate finance sources—including climate funds, multilateral development banks, donor governments, and private investors—and their support for transport projects, from building all-weather roads to electric mobility and public transport.","2024-11-18","2025-10-16 21:03:18","2025-10-16 21:03:18","2025-10-16 21:03:18","","","","","","","Access to Climate Finance in Low and Middle-Income Countries","","","","","","","en","","","","","www.wri.org","","","","/home/aman/Zotero/storage/598PGHIA/Zhang et al. - 2024 - Access to Climate Finance in Low and Middle-Income Countries 14 Case Studies in the Transport Secto.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"45X76PYZ","journalArticle","2025","Sen, Trinayani; Bansal, Priya; Kulkarni, Pranusha; Kanuri, Chaitanya","The Projected EV Transition in the Indian Automotive Manufacturing Industry: Perceptions and Enterprise-level Strategies","","","","","https://wri-india.org/research/projected-ev-transition-indian-automotive-manufacturing-industry-perceptions-and","India's projected transition to electric vehicles (EVs) is likely to pose different kinds of challenges and opportunities for automotive manufacturers of different sizes, especially micro, small and medium enterprises (MSMEs). A well-planned transition can ensure that these enterprises are not left behind, thus leading towards a just, inclusive, and equitable transition.","2025-01-09","2025-10-16 21:03:12","2025-10-16 21:03:12","2025-10-16 21:03:12","","","","","","","The Projected EV Transition in the Indian Automotive Manufacturing Industry","","","","","","","en","","","","","wri-india.org","","","","/home/aman/Zotero/storage/EPUVCNX3/Sen et al. - 2025 - The Projected EV Transition in the Indian Automotive Manufacturing Industry Perceptions and Enterpr.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PEYQQ739","journalArticle","2025","Lu, Lu; Chen, Yidan","From Concept to Application: Analyzing Just Transition in the Core Climate Documents of 80 Paris Agreement Parties","","","","","https://wri.org.cn/en/research/just-transition-core-climate-documents-80-paris-agreement","To achieve the Paris Agreement’s 1.5°C goal, countries’ emission reduction efforts are entering, or will soon enter, “uncharted waters”. While reducing emissions, governments must also address the negative socioeconomic problems induced by climate action. These issues include the decline of carbon-intensive industries, increased unemployment risks, and challenges related to regional economic development, social equity, and people’s livelihoods.","2025-10-06","2025-10-16 21:01:46","2025-10-16 21:01:46","2025-10-16 21:01:46","","","","","","","From Concept to Application","","","","","","","en","","","","","wri.org.cn","","","","/home/aman/Zotero/storage/YLBSN8PS/Lu and Chen - 2025 - From Concept to Application Analyzing Just Transition in the Core Climate Documents of 80 Paris Agr.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Q4JFZ2XF","journalArticle","2025","Mwangi, Amos; Abubaker, Iman Abdulwassi; Kipkirui, Japheth; Oursler, Anna","Assessing Supply Chain Barriers to and Opportunities for Advancing Road Transport Electrification in Kenya","","","","","https://www.wri.org/research/assessing-supply-chain-barriers-and-opportunities-advancing-road-transport-electrification","Kenya’s transport sector is the second-greatest contributor to the country’s greenhouse gas (GHG) emissions, accounting for 13 percent of total emissions. Over 75 percent of Kenyans can access clean energy, so switching to electric vehicles (EVs) could help Kenya curb air pollution and reach its decarbonization goals. But far fewer than 1 percent of vehicles sold in Kenya annually are electric.","2025-05-16","2025-10-16 21:01:41","2025-10-16 21:01:41","2025-10-16 21:01:41","","","","","","","","","","","","","","en","","","","","www.wri.org","","","","/home/aman/Zotero/storage/6FUBYXFZ/Mwangi et al. - 2025 - Assessing Supply Chain Barriers to and Opportunities for Advancing Road Transport Electrification in.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PUDTBEET","journalArticle","2024","Pandey, Manish Dutta; Kp, Aswathy; Mulukutla, Pawan","Assessing Financing Challenges for Implementing the Large-scale Electric Bus Program in India","","","","","https://wri-india.org/research/assessing-financing-challenges-implementing-large-scale-electric-bus-program-india","India plans to deploy 50,000-60,000 e-buses in the coming years. As e-bus deployment is a capital-intensive exercise, effective and innovative financing pathways become critical for scaling up India’s e-bus ambitions successfully.","2024-09-09","2025-10-16 21:01:39","2025-10-16 21:01:39","2025-10-16 21:01:39","","","","","","","","","","","","","","en","","","","","wri-india.org","","","","/home/aman/Zotero/storage/5YWGYI2T/Pandey et al. - 2024 - Assessing Financing Challenges for Implementing the Large-scale Electric Bus Program in India.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3MPR8RXP","journalArticle","2025","Brown, Charles T.; Jackson, Eleanor","Needs Assessment for Equitable School Bus Electrification in U.S. School Districts","","","","","https://www.wri.org/research/needs-assessment-equitable-school-bus-electrification-us-school-districts","This paper discusses the findings from a survey and series of focus groups aimed at understanding what school districts need to advance equitable school bus electrification in the United States.","2025-03-13","2025-10-16 21:01:03","2025-10-16 21:01:03","2025-10-16 21:01:03","","","","","","","","","","","","","","en","","","","","www.wri.org","","","","/home/aman/Zotero/storage/78QQXC4Z/Brown and Jackson - 2025 - Needs Assessment for Equitable School Bus Electrification in U.S. School Districts.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"898QL8LB","journalArticle","2025","Meneses, Sandra; Cano, Daniel; Cárdenas, Beatriz; Grajales, John Freddy; Cruz, Gustavo Alfonso Romero; Durán, Edison Yesid Ortiz; Hernández, Ana Milena Quinchara","Aire limpio en Barrios Vitales","","","","","https://es.wri.org/publicaciones/aire-limpio-en-barrios-vitales","Los proyectos de infraestructura urbana y movilidad en el espacio público, en muchos casos, no cuentan con indicadores de impacto sobre la calidad del aire, lo que dificulta el monitoreo de su efectividad y la toma de decisiones.","2025-05-09","2025-10-16 21:01:00","2025-10-16 21:01:00","2025-10-16 21:01:00","","","","","","","","","","","","","","es","","","","","es.wri.org","","","","/home/aman/Zotero/storage/JEKYDNCE/Meneses et al. - 2025 - Aire limpio en Barrios Vitales.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IJJDZ97I","journalArticle","2023","Munjal, Guncha; Nallapaneni, Anuraag; Mulukutla, Pawan; Mishra, Shubham; Dwivedi, Garima","Supporting the Energy Transition by Addressing Technology Gaps of Electrolyzers","","","","","https://wri-india.org/research/supporting-energy-transition-addressing-technology-gaps-electrolyzers","SynopsisSupporting the energy transition by addressing technology gaps of electrolyzers- This report reviews the progress and current state of play for hydrogen production and corresponding electrolyzer technologies and proposes recommendations for addressing technology challenges, and exploring collaboration opportunities among G20 countries, through synchronized policy action.","2023-07-20","2025-10-16 20:57:55","2025-10-16 20:57:55","2025-10-16 20:57:55","","","","","","","","","","","","","","en","","","","","wri-india.org","","","","/home/aman/Zotero/storage/SJV8MCL5/Munjal et al. - 2023 - Supporting the Energy Transition by Addressing Technology Gaps of Electrolyzers.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZHVASZDX","journalArticle","2023","Nallapaneni, Anuraag; Munjal, Guncha; Mulukutla, Pawan; Saxena, Jatin","Accelerating the Production and Use of Green Hydrogen","","","","","https://wri-india.org/research/accelerating-production-and-use-green-hydrogen","SynopsisThis report focuses on three key aspects that G20 nations should prioritize to establish and accelerate the adoption of green hydrogen. The primary focus areas identified in this report include:","2023-07-20","2025-10-16 20:57:54","2025-10-16 20:57:54","2025-10-16 20:57:54","","","","","","","","","","","","","","en","","","","","wri-india.org","","","","/home/aman/Zotero/storage/IGF4RZH7/Nallapaneni et al. - 2023 - Accelerating the Production and Use of Green Hydrogen.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AK3FRPBN","journalArticle","2025","Jamba, Harshita; Devaraj, Aravinda; Kanuri, Chaitanya","Fare-free Bus Travel Scheme for Women: Lessons from Delhi","","","","","https://wri-india.org/research/fare-free-bus-travel-scheme-women-lessons-delhi","In 2019, Delhi introduced India’s first fare-free public transport (FFPT","2025-03-17","2025-10-16 20:57:10","2025-10-16 20:57:10","2025-10-16 20:57:10","","","","","","","Fare-free Bus Travel Scheme for Women","","","","","","","en","","","","","wri-india.org","","","","/home/aman/Zotero/storage/4A42AVTA/Jamba et al. - 2025 - Fare-free Bus Travel Scheme for Women Lessons from Delhi.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"66AMIRAB","journalArticle","2025","Sahab (WRI), Ahmad; Lipu, Bergita Gusti; Afwani, Muhammad Zayyanul; Wihanesta, Retno","Panduan Pelaksanaan Inventarisasi Pohon Perkotaan","","","","","https://wri-indonesia.org/id/publikasi/panduan-pelaksanaan-inventarisasi-pohon-perkotaan","Kota dengan segala aktivitas yang tinggi di dalamnya membutuhkan pepohonan yang berperan penting secara ekologis, sosial, ekonomi, dan estetika. Kondisi kota saat ini yang semakin rentan akan perubahan iklim ditambah tingginya populasi serta berbagai kegiatan sektoral yang melepas banyak emisi gas rumah kaca harus menjadi perhatian bersama. Keberadaan pohon bisa menjadi solusi yang low hanging fruit terhadap kondisi ini.","2025-12-03","2025-10-16 20:56:57","2025-10-16 20:56:57","2025-10-16 20:56:57","","","","","","","","","","","","","","id","","","","","wri-indonesia.org","","","","/home/aman/Zotero/storage/HR875TA8/Sahab (WRI) et al. - 2025 - Panduan Pelaksanaan Inventarisasi Pohon Perkotaan.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"77XI2CCH","journalArticle","2022","Oliver, Emmie; Marsters, Lizzie","Nature-Based Solutions in Sub-Saharan Africa for Climate and Water Resilience","","","","","https://www.wri.org/research/nature-based-solutions-sub-saharan-africa-climate-and-water-resilience","This technical note outlines the methodology used to create a region-wide dataset of projects that have implemented NBS for climate- and water-resilience objectives in two multilateral development bank (MDB) portfolios — the World Bank and the African Development Bank.","2022-03-11","2025-10-16 20:55:56","2025-10-16 20:55:56","2025-10-16 20:55:56","","","","","","","","","","","","","","en","","","","","www.wri.org","","","","/home/aman/Zotero/storage/EVQRX4BG/Oliver and Marsters - 2022 - Nature-Based Solutions in Sub-Saharan Africa for Climate and Water Resilience.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XNEXRUV6","journalArticle","2024","Lazer, Leah; Freehafer, Lydia; Worker, Jesse; Achury, Alejandra; Shrestha, Rajat; Brown, Charles T.; Kodakkandathil, Vineesh; Zepka, Brian","Electrifying US School Bus Fleets Equitably to Reduce Air Pollution Exposure in Underserved Communities","","","","","https://www.wri.org/research/electrifying-us-school-bus-fleets-equitably-reduce-air-pollution-exposure-underserved","This report is part of the Equity Framework in Action by World Resource Institute’s (WRI) Electric School Bus (ESB) Initiative. Its purpose is to provide an equity analysis of the geographic distribution of school buses, their fuel types, and their emissions control technology to understand which school districts and which populations are exposed to emissions from the oldest, most polluting school buses, and, conversely, what the socioeconomic characteristics are of the districts that have had early success procuring electric school buses.","2024-05-08","2025-10-16 20:55:54","2025-10-16 20:55:54","2025-10-16 20:55:54","","","","","","","","","","","","","","en","","","","","www.wri.org","","","","/home/aman/Zotero/storage/XIS3GRSC/Lazer et al. - 2024 - Electrifying US School Bus Fleets Equitably to Reduce Air Pollution Exposure in Underserved Communit.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RBHLSNFV","journalArticle","2023","M, Sowmya; Maiti, Sudeept; Mukherjee, Aloke; Balachandran, Archana; Ganesh, Prasanna Kumar","Improving Metro Access in India","","","","","https://wri-india.org/research/improving-metro-access-india","Poor access (last-mile connectivity) to metro rail systems in India has contributed to lower-than-planned ridership, causing the underutilization of over US$25 billion in investments in the sector. There is little understanding of what metro commuters seek from their last-mile commute. This paper draws from a three-city survey of 7,200 metro commuters to understand current metro user demographics and last-mile choices and preferences. Our data shows that Indian metro systems attract young, middle-income commuters. Indian metro commuters are highly sensitive to last-mile wait times and costs.","2023-07-14","2025-10-16 20:55:51","2025-10-16 20:55:51","2025-10-16 20:55:51","","","","","","","","","","","","","","en","","","","","wri-india.org","","","","/home/aman/Zotero/storage/DVWJVUBK/M et al. - 2023 - Improving Metro Access in India.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5BWJCPIH","journalArticle","2024","Kumar, Dr Parveen; Mulukutla, Pawan; Doshi, Priyansh","Real-world Electric Bus Operation: Trend in Technology, Performance, Degradation, and Lifespan of Batteries","","","","","https://wri-india.org/research/real-world-electric-bus-operation-trend-technology-performance-degradation-and-lifespan","The working paper, identifies specific battery technologies that are preferred for powering e-buses in different geographical locations across the world and assesses their performance under different environmental conditions. The paper studies how different stress factors contribute to the ageing of batteries and their overall impact on the automotive life of e-bus batteries.","2024-12-01","2025-10-16 20:54:23","2025-10-16 20:54:23","2025-10-16 20:54:23","","","","","","","Real-world Electric Bus Operation","","","","","","","en","","","","","wri-india.org","","","","/home/aman/Zotero/storage/TPWLK2WI/Kumar et al. - 2024 - Real-world Electric Bus Operation Trend in Technology, Performance, Degradation, and Lifespan of Ba.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4QVNEMJK","journalArticle","2023","林嘉颖; 邱诗永; 刘思怡; 刘岱宗","Assessing Low-Carbon Strategies of Local Governments Through the Lens of Climate Policy Coverage","","","","","https://wri.org.cn/en/research/ASSESSING-LOW-CARBON-STRATEGIES-OF-LOCAL-GOVERNMENTS-THROUGH-THE-LENS-OF-CLIMATE-POLICY-COVERAGE","This study establishes the City Climate Policy Assessment Framework, drawing from the American Council for an Energy-Efficient Economy’s City Clean Energy Scorecard and an analysis of 12 sample cities in China and abroad. The framework evaluates city climate policies across seven key areas: community-wide initiatives, building policy, transportation policy, energy and water utilities, waste management, local government operations, and green finance.","2023-09-21","2025-10-16 20:53:33","2025-10-16 20:53:33","2025-10-16 20:53:33","","","","","","","","","","","","","","en","","","","","wri.org.cn","","","","/home/aman/Zotero/storage/BYG7SB5U/林嘉颖 et al. - 2023 - Assessing Low-Carbon Strategies of Local Governments Through the Lens of Climate Policy Coverage.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
